#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
war_elephants;War Beasts;;;;;;;;;;;;x;
war_elephants_offensive;War Beasts Offensive;;;;;;;;;;;;x;
war_elephants_defensive;War Beasts Defensive;;;;;;;;;;;;x;
war_elephants_morale;War Beasts Morale;;;;;;;;;;;;x;
tp_wall_q_1;Temple Fortifications;Fortifications de l'église;Kirchen-Befestigung;;Fortificaciones de la Iglesia;;;;;;;;;x
EVTDESC_TOG_567;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\nWhile [Root.GetSheHe] still lived, [Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], had this stone raised in [Root.GetHerHis] own memory. Even [Root.GetHerHis] enemies cannot deny the great courage of [Root.GetFirstName]. Those who knew [Root.GetHerHim] can swear that when faced with danger, [Root.GetSheHe] was always without fear.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'De son vivant, [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], fit ériger cette pierre pour honorer sa propre mémoire. Même ses pires ennemis ne peuvent nier le grand courage de [Root.GetFirstName]. Ceux qui l'eurent connu(e) peuvent jurer qu'aucune peur ne l'habitait lorsqu'[Root.GetSheHe] affrontait un danger.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'Noch während [Root.GetSheHe] lebte, ließ [Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], diesen Stein zu [Root.GetHerHis] eigenen Gedenken errichten. Selbst [Root.GetHerHis] Feinde können die große Tapferkeit von [Root.GetFirstName] nicht verleugnen. Alle, die [Root.GetHerHim] kannten, wussten, dass [Root.GetSheHe] angesichts von Gefahren stets furchtlos blieb.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\nMientras [Root.GetSheHe] aún vivía, [Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], hizo alzar esta piedra en [Root.GetHerHis] propia memoria. Incluso [Root.GetHerHis] enemigos no pueden negar el gran valor de [Root.GetFirstName]. Los que conocían a [Root.GetHerHim] pueden jurar que al enfrentarse con el peligro, [Root.GetSheHe] siempre lo hizo sin miedo.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_568;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], the [Root.GetSonDaughter] of [Root.Father.GetFirstName], had this stone raised in [Root.GetHerHis] own lifetime. There was no one more fair and just in all things. Men and women traveled far to seek [Root.GetHerHis] counsel in disputes. Kolbjörn carved these runes.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName], fit ériger cette pierre de son vivant. Personne n'était plus juste et équitable en toute chose. Des hommes et des femmes venaient de loin pour prendre ses conseils lors de différends. Kolbjörn grava ces runes.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName], errichtete diesen Stein zu [Root.GetHerHis] Lebzeiten. Es gab keinen Gerechteren in allen Belangen. Männer und Frauen kamen von weit und nah, um [Root.GetHerHis] Rat in Streitigkeiten zu suchen. Kolbjörn gravierte diese Runen.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], el [Root.GetSonDaughter] de [Root.Father.GetFirstName], hizo alzar esta piedra en [Root.GetHerHis] propia vida. No hubo nadie más justo y equitativo en todas las cosas. Hombres y mujeres viajaron desde lejos para buscar [Root.GetHerHis] consejo en disputas. Kolbjørn talló estas runas.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_569;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], ordered this stone raised in honor of the Gods. No one was more devoted to Olric, and no one was more deserving of a place in Valhalla. These runes were carved by Grim and painted by Borkvard.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], ordonna l'édification de cette pierre en l'honneur des Dieux. Personne n'était plus dévoué envers Odin, et personne ne méritait davantage une place au Valhalla. Ces runes furent gravées par Grim et peintes par Borkvard.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], beauftragte die Errichtung dieses Steins zu Ehren der Götter. Es gab niemanden, der Odin ergebener zugetan war und einen Platz in Walhalla mehr verdiente. Diese Runen wurden von Grim eingemeißelt und Borkvard bemalte den Stein.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], ordenó alzar esta piedra en honor a los Dioses. Nadie fue más devoto a Odín, y no hubo nadie más merecedor de un lugar en Valhalla. Estas runas fueron talladas por Grim y pintadas por Borkvard.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_570;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], ordered this stone raised in the everlasting glory of [Root.Religion.GetHighGodName]. May [Root.GetSheHim] be granted eternal might. These runes were carved by Thorolf and painted by Balder.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], ordonna l'édification de cette pierre au nom du Christ et de saint Michel. Puisse Dieu préserver son âme et lui montrer le chemin vers la lumière et le paradis. Ces runes furent gravées par Thorolf et peintes par Balder.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], beauftragte die Errichtung dieses Steins zu Ehren von Jesus Christus und dem Heiligen Michael. Möge Gott [Root.GetHerHis] Seele schützen und [Root.GetHerHim] sicher in das Licht und Paradies geleiten. Diese Runen wurden von Thorolf gemeißelt und Balder bemalte den Stein.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], ordenó alzar esta piedra en el nombre de Cristo y San Miguel. Que Dios preserve [Root.GetHerHis] alma, y le conduzca a [Root.GetHerHim] a salvo a la luz y el paraíso. Estas runas fueron talladas por Thorolf y pintadas por Balder.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_571;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of [Root.Father.GetFirstName] and [Root.Mother.GetFirstName], had these runes carved in [Root.GetHerHis] own lifetime. No one was more feared than [Root.GetFirstName] in the realm of Men, and [Root.GetHerHis] enemies suffered the pains of a thousand deaths for daring to oppose [Root.GetHerHim].\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] et de [Root.Mother.GetFirstName], fit graver ces runes de son vivant. Dans tout le royaume des Hommes, on ne craignait personne autant que [Root.GetFirstName] et ses ennemis ont souffert mille morts pour avoir osé s'opposer à [Root.GetHerHim].'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], [Root.GetSonDaughter] von [Root.Father.GetFirstName] und [Root.Mother.GetFirstName], ließ diese Runen noch zu [Root.GetHerHis] Lebzeiten meißeln. Niemand war im Menschenreich gefürchteter als [Root.GetFirstName] und [Root.GetHerHis] Feinde erlitten die Leiden von tausend Toden als Strafe, sich [Root.GetHerHim] entgegengestellt zu haben.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], [Root.GetSonDaughter] de [Root.Father.GetFirstName] y [Root.Mother.GetFirstName], hizo tallar estas runas en [Root.GetHerHis] propia vida. Nadie fue más temido que [Root.GetFirstName] en el reino de los hombres, y [Root.GetHerHis] enemigos sufrieron el dolor de mil muertes por atreverse a oponerse a [Root.GetHerHim].\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_572;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], the human vessel of Malal, One True God of the Realm of Chaos, had these runes carved to celebrate the immense power of [Root.GetHerHis] master. Quake in fear, pitiful mortals. A thousand years from now a great darkness shall descend upon the world, consuming all those unworthy and chaining the rest into eternal slavery in service of Lord Malal.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est terminée et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\n'[Root.GetFirstName], le vassal humain de Xuhmalz, le grand seigneur démoniaque du Royaume de Zulmarakh, fit ériger cette pierre pour célébrer l'immense pouvoir de son maître. Tremblez de peur, pauvres mortels. Dans un millénaire, de grandes ténèbres s'abattront sur ce monde pour immoler ceux qui seront jugés indignes et pour enchaîner les autres et les réduire en esclaves du seigneur Xuhmalz pour l'éternité.'\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an der Stelle errichtet, die Ihr ausgewählt hattet. Ihr untersucht die Runen:\n\n'[Root.GetFirstName], das menschliche Gefäß von Xuhmalz, großer Dämonenlord des Reiches von Zulmarakh, ließ diese Runen zu Ehren der immensen Macht [Root.GetHerHis] Meisters einmeißeln. Zittert in Furcht, erbärmliche Sterbliche. Tausend Jahre von diesem Tag wird eine große Dunkelheit diese Welt verschlingen, alle Unwürdigen konsumieren und den Rest in ewige Sklaverei im Dienste von Lord Xuhmalz verdammen.'\n\nIhr verlasst den Ort, zufrieden in dem Wissen, dass noch in vielen Generationen, wenn die Farbe des Steins bereits verblasst sein wird, Gelehrte die eingravierten Runen in dem Bemühen studieren werden, die Weisheit aus ihnen herauszubekommen.;;La piedra rúnica que encargaste se ha terminado y alzado en el lugar que elegiste para ella. Examinas las runas:\n\n[Root.GetFirstName], el navío humano de Xuhmalz, el gran señor demoníaco del reino de Zulmarakh, hizo tallar estas runas para celebrar el inmenso poder de [Root.GetHerHis] maestro. Los mortales lamentables temblaban de miedo. Dentro de un millar de años una gran oscuridad descenderá sobre el mundo, consumiendo a todos los indignos y encadenando al resto a la esclavitud eterna en servicio del Señor Xuhmalz.\n\nDejas la piedra, conforme sabiendo que dentro de muchos siglos, cuando su pintura haya desaparecido mucho tiempo atrás, los eruditos estarán estudiando estas tallas de runas en un esfuerzo por recoger la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_580;The winds of change are blowing. Our people have abandoned some of our older traditions, and the practise of raising runestones is one that is no longer observed. Apparently the latest fad has people writing with ink on parchment and vellum instead.;Un vent nouveau souffle. Notre peuple abandonne peu à peu de ses plus vieilles traditions et l'édification de pierres runiques en est une que l'on ne pratique plus. La nouvelle tendance est plutôt, semble-t-il, d'écrire à l'encre sur le parchemin et le vélin.  ;Die Winde verkünden von kommenden Änderungen. Unser Volk hat einigen unserer alten Traditionen entsagt und das Errichten von Runensteinen ist eine davon. Scheinbar ist es der neueste Hit, mit Tinte auf Pergament und Velin zu schreiben.;;Los vientos de cambio están soplando. Nuestra gente ha abandonado algunas de nuestras tradiciones más antiguas, y la práctica de levantar piedras rúnicas ya no se observa. Al parecer, la última novedad es gente que escribe con tinta sobre pergamino y vitela.;;;;;;;;;x
EVTOPTA_TOG_580;What will they think of next?;Qu'est-ce qu'ils ne vont pas inventer...;Was lassen sie sich als nächstes einfallen?;;¿Qué pensarán después?;;;;;;;;;x
EVTDESC_TOG_550B;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of the wild, had this stone raised in [Root.GetHerHis] own memory while [Root.GetSheHe] lived. May [Root.GetSheHe] be remembered with joy and happiness.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\nCette pierre a été érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de la nature, pour honorer sa mémoire. Puisse-t-on s'en souvenir avec joie et bonheur.\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an dem ihm zugedachten Ort errichtet. Ihr betrachtet die Inschrift:\n\n[Root.GetFirstName], [Root.GetSonDaughter] der Wildnis, ließ diesen Stein zu Lebzeiten zum eigenen Ruhme errichten. Möge [Root.GetSheHe] voll Friede und Glückseligkeit in unserer Erinnerung bleiben.\n\nZufrieden und im Bewusstsein, dass in ferner Zukunft, wenn die Farben des Steins bereits verblasst sein werden, Gelehrte die Runen auf der Suche nach der ihnen innewohnenden Weisheit studieren werden, verlasst Ihr den Ort.;;La piedra rúnica que encargaste ha sido terminada y erguida en el lugar que has elegido para ella. Examinando las runas, lees: \n\n[Root.GetFirstName], [Root.GetSonDaughter] de salvaje, hizo levantar esta piedra en [Root.GetHerHis] propia memoria mientras [Root.GetSheHe] vivía. Que a [Root.GetSheHe] se le recuerde con alegría y felicidad.\n\nDejas la piedra atrás, feliz de saber que muchos siglos después, cuando su pintura se haya descolorido hace mucho, los eruditos estudiarán estas tallas rúnicas en un esfuerzo por extraer la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_552B;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of the wild, had this stone raised in memory of [Root.GetHerselfHimself] in his own lifetime. Let it be said that [Root.GetHerHis] love for mead and spirits was second to none.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\nCette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de la nature, pour honorer sa mémoire. Sachez que sa soif d'hydromel et de spiritueux était sans égale.\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an dem ihm zugedachten Ort errichtet. Ihr betrachtet die Inschrift:\n\n[Root.GetFirstName], [Root.GetSonDaughter] der Wildnis, ließ diesen Stein zu Lebzeiten zum eigenen Ruhme errichten. Soviel sei gesagt: [Root.GetHerHis] Hang zu Met und Schnaps war ohnegleichen.\n\nZufrieden und im Bewusstsein, dass in ferner Zukunft, wenn die Farben des Steins bereits verblasst sein werden, Gelehrte die Runen auf der Suche nach der ihnen innewohnenden Weisheit studieren werden, verlasst Ihr den Ort.;;La piedra rúnica que encargaste ha sido terminada y erguida en el lugar que has elegido para ella. Examinando las runas, lees: \n\n[Root.GetFirstName], [Root.GetSonDaughter] de salvaje, hizo levantar esta piedra en [Root.GetHerHis] propia vida mientras [Root.GetSheHe] vivía. Sea dicho que nunca fue superado por nadie en [Root.GetHerHis] amor por el aguamiel y las bebidas espirituosas.\n\nDejas la piedra atrás, feliz de saber que muchos siglos después, cuando su pintura se haya descolorido hace mucho, los eruditos estudiarán estas tallas rúnicas en un esfuerzo por extraer la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_553B;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of the wild, ordered this stone raised during [Root.GetHerHis] own lifetime. It is true that [Root.GetHerHis] beauty and fair features were without equal in all the lands settled by men. Alfr carved, Einarr painted.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\nCette pierre a été commandée et érigée de son vivant par [Root.GetFirstName], [Root.GetSonDaughter] de la nature, pour honorer sa mémoire. Il est vrai que sa beauté et ses valeurs d'équité étaient sans égales sur toutes les terres où l'homme a posé le pied. Sculptée par Alfr, peinte par Einarr.\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an dem ihm zugedachten Ort errichtet. Ihr betrachtet die Inschrift:\n\n[Root.GetFirstName], [Root.GetSonDaughter] der Wildnis, hat die Errichtung dieses Steins schon zu [Root.GetHerHis] Lebzeiten in Auftrag gegeben. Es ist die Wahrheit, dass [Root.GetHerHis] Schönheit und [Root.GetHerHis] hübsches Gesicht in allen von Menschen besiedelten Landen unübertroffen waren. Alfr gravierte, Einarr bemalte den Stein.\n\nZufrieden und im Bewusstsein, dass in ferner Zukunft, wenn die Farben des Steins bereits verblasst sein werden, Gelehrte die Runen auf der Suche nach der ihnen innewohnenden Weisheit studieren werden, verlasst Ihr den Ort.;;La piedra rúnica que encargaste ha sido terminada y levantada en el lugar que has elegido para ella. Examinando las runas, se lee: \n\n[Root.GetFirstName], [Root.GetSonDaughter] de salvaje, hizo levantar esta piedra en [Root.GetHerHis] propia memoria mientras [Root.GetSheHe] vivía. Es verdad que [Root.GetHerHis] belleza y hermosos rasgos no tenían igual en todas las tierras pobladas por hombres. Alfr esculpió, Einarr pintó.\n\nDejas la piedra atrás, feliz de saber que muchos siglos después, cuando su pintura se haya descolorido hace mucho, los eruditos estudiarán estas tallas rúnicas en un esfuerzo por extraer la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_554B;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\n[Root.GetFirstName], [Root.GetSonDaughter] of the wild, had this stone carved in [Root.GetHerHis] own memory. Though [Root.GetSheHe] was slight of size, [Root.GetFirstName] had the will of a giant. Oddr carved this memorial while [Root.GetSheHe] lived.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\nCette pierre a été commandée et érigée par [Root.GetFirstName], [Root.GetSonDaughter] de la nature, pour honorer sa propre mémoire. Même si [Root.GetFirstName] n'était pas de grande taille, [Root.GetSheHe] avait la volonté d'un géant. De son vivant, [Root.GetFirstName] fit graver cette pierre commémorative par Oddr.\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an dem ihm zugedachten Ort errichtet. Ihr betrachtet die Inschrift:\n\n[Root.GetFirstName], [Root.GetSonDaughter] der Wildnis, hat diesen Stein zum eigenen Gedenken gravieren lassen. Auch wenn [Root.GetSheHe] von kleiner Statur war, so hatte [Root.GetFirstName] doch die Willensstärke eines Giganten. Oddr meisselte diesen Gedenkstein zu Lebzeiten von [Root.GetFirstName].\n\nZufrieden und im Bewusstsein, dass in ferner Zukunft, wenn die Farben des Steins bereits verblasst sein werden, Gelehrte die Runen auf der Suche nach der ihnen innewohnenden Weisheit studieren werden, verlasst Ihr den Ort.;;La piedra rúnica que encargaste ha sido terminada y levantada en el lugar que has elegido para ella. Examinando las runas, se lee: \n\n[Root.GetFirstName], [Root.GetSonDaughter] de salvaje, hizo levantar esta piedra en [Root.GetHerHis] propia memoria mientras [Root.GetSheHe] vivía. A pesar de que [Root.GetSheHe] era pequeño de tamaño, [Root.GetFirstName] tenía la voluntad de un gigante. Oddr esculpió este monumento conmemorativo mientras [Root.GetSheHe]vivió.\n\nDejas la piedra atrás, feliz de saber que muchos siglos después, cuando su pintura se haya descolorido hace mucho, los eruditos estudiarán estas tallas rúnicas en un esfuerzo por extraer la sabiduría de sus palabras.;;;;;;;;;x
EVTDESC_TOG_555B;The runestone you commissioned has been finished and raised on the spot you chose for it. You examine the runes:\n\nThis stone was raised by [Root.GetFirstName], [Root.GetSonDaughter] of the wild, to celebrate [Root.GetHerHis] great wisdom. Truly no greater thinker lived in this era, or the ones before. Toke carved these runes.\n\nYou leave the stone, content in the knowledge that many centuries from now, when its paint has long since faded, scholars will be studying these rune carvings in an effort to glean the wisdom of their words.;La pierre runique que vous avez commandée est prête et a été érigée à l'endroit que vous aviez choisi. Vous examinez les runes :\n\nCette pierre a été érigée par [Root.GetFirstName], [Root.GetSonDaughter] de la nature, afin de célébrer sa grande sagesse. Jamais il n'y eut de plus grand penseur durant cette ère ou les précédentes. Ces runes furent gravées par Toke.\n\nVous laissez la pierre avec la satisfaction de savoir que, dans bon nombre de siècles, quand sa peinture se sera depuis longtemps effacée, des érudits étudieront ces runes gravées pour essayer de retrouver la sagesse de ses mots.;Der von Euch in Auftrag gegebene Runenstein wurde fertiggestellt und an dem ihm zugedachten Ort errichtet. Ihr betrachtet die Inschrift:\n\nDieser Stein wurde von [Root.GetFirstName], [Root.GetSonDaughter] der Wildnis errichtet, um [Root.GetHerHis] große Weisheit zu würdigen. Es gab wahrlich keinen größeren Denker in dieser Zeit oder den Zeiten davor. Toke gravierte diese Runen.\n\nZufrieden und im Bewusstsein, dass in ferner Zukunft, wenn die Farben des Steins bereits verblasst sein werden, Gelehrte die Runen auf der Suche nach der ihnen innewohnenden Weisheit studieren werden, verlasst Ihr den Ort.;;La piedra rúnica que encargaste ha sido terminada y levantada en el lugar que has elegido para ella. Examinando las runas, se lee: \n\n[Root.GetFirstName], [Root.GetSonDaughter] de salvaje, hizo levantar esta piedra en [Root.GetHerHis] propia memoria mientras [Root.GetSheHe] vivía por celebrar [Root.GetHerHis] gran sabiduría. Realmente nunca vivió mayor pensador en esta era o las anteriores. Toke esculpió estas runas.\n\nDejas la piedra atrás, feliz de saber que muchos siglos después, cuando su pintura se haya descolorido hace mucho, los eruditos estudiarán estas tallas rúnicas en un esfuerzo por extraer la sabiduría de sus palabras.;;;;;;;;;x
