#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###General;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
emperor_female_druchi_group;High Queen;;;;;;;;;;;;;x
barony_of_druchi_group;Citadel of;;;;;;;;;;;;;x
county_of_druchi_group;Hold of;;;;;;;;;;;;;x
duchy_of_druchi_group;March of;;;;;;;;;;;;;x
kingdom_of_druchi_group;Kingdom of;;;;;;;;;;;;;x
empire_of_druchi_group;High Kingdom of;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_druchi_group;Mayor;;;;;;;;;;;;;x
city_baron_female_druchi_group;Mayor;;;;;;;;;;;;;x
city_count_druchi_group;Lord Mayor;;;;;;;;;;;;;x
city_count_female_druchi_group;Lady Mayor;;;;;;;;;;;;;x
city_duke_druchi_group;Prince;;;;;;;;;;;;;x
city_duke_female_druchi_group;Princess;;;;;;;;;;;;;x
city_king_druchi_group;High Prince;;;;;;;;;;;;;x
city_king_female_druchi_group;High Princess;;;;;;;;;;;;;x
city_emperor_druchi_group;Grand Prince;;;;;;;;;;;;;x
city_emperor_female_druchi_group;Grand Princess;;;;;;;;;;;;;x
###Beastman Group;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
tribal_baron_beastman_group;Chief;;;;;;;;;;;;;x
tribal_baron_female_beastman_group;Herdmother;;;;;;;;;;;;;x
tribal_count_beastman_group;Wargor;;;;;;;;;;;;;x
tribal_count_female_beastman_group;Gormother;;;;;;;;;;;;;x
tribal_duke_beastman_group;Hordemaster;;;;;;;;;;;;;x
tribal_duke_female_beastman_group;Hordemother;;;;;;;;;;;;;x
tribal_king_beastman_group;Beastlord;;;;;;;;;;;;;x
tribal_king_female_beastman_group;Beastmother;;;;;;;;;;;;;x
tribal_emperor_beastman_group;Great Beastlord;;;;;;;;;;;;;x
tribal_emperor_female_beastman_group;Great Beastmother;;;;;;;;;;;;;x
tribal_barony_of_beastman_group;Herd of;;;;;;;;;;;;;x
tribal_county_of_beastman_group;Warherd of;;;;;;;;;;;;;x
tribal_duchy_of_beastman_group;Horde of;;;;;;;;;;;;;x
tribal_kingdom_of_beastman_group;Beastherd of;;;;;;;;;;;;;x
tribal_empire_of_beastman_group;Great Beasthorde of;;;;;;;;;;;;;x
tribal_barony_beastman_group;Herd;;;;;;;;;;;;;x
tribal_county_beastman_group;Warherd;;;;;;;;;;;;;x
tribal_duchy_beastman_group;Horde;;;;;;;;;;;;;x
tribal_kingdom_beastman_group;Beastherd;;;;;;;;;;;;;x
tribal_empire_beastman_group;Great Beasthorde;;;;;;;;;;;;;x
#Barony;;;;;;;;;;;;;;
baron_beastman_group;Chief;;;;;;;;;;;;;x
baron_female_beastman_group;Herdmother;;;;;;;;;;;;;x
count_beastman_group;Wargor;;;;;;;;;;;;;x
count_female_beastman_group;Gormother;;;;;;;;;;;;;x
duke_beastman_group;Hordemaster;;;;;;;;;;;;;x
duke_female_beastman_group;Hordemother;;;;;;;;;;;;;x
king_beastman_group;Beastlord;;;;;;;;;;;;;x
king_female_beastman_group;Beastmother;;;;;;;;;;;;;x
emperor_beastman_group;Great Beastlord;;;;;;;;;;;;;x
emperor_female_beastman_group;Great Beastmother;;;;;;;;;;;;;x
barony_of_beastman_group;Herd of;;;;;;;;;;;;;x
county_of_beastman_group;Warherd of;;;;;;;;;;;;;x
duchy_of_beastman_group;Horde of;;;;;;;;;;;;;x
kingdom_of_beastman_group;Beastherd of;;;;;;;;;;;;;x
empire_of_beastman_group;Empire of;;;;;;;;;;;;;x
barony_beastman_group;Herd;;;;;;;;;;;;;x
county_beastman_group;Warherd;;;;;;;;;;;;;x
duchy_beastman_group;Horde;;;;;;;;;;;;;x
kingdom_beastman_group;Beastherd;;;;;;;;;;;;;x
empire_beastman_group;Great Beasthorde;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_beastman_group;Chief;;;;;;;;;;;;;x
city_baron_female_beastman_group;Herdmother;;;;;;;;;;;;;x
city_count_beastman_group;Wargor;;;;;;;;;;;;;x
city_count_female_beastman_group;Gormother;;;;;;;;;;;;;x
city_duke_beastman_group;Hordemaster;;;;;;;;;;;;;x
city_duke_female_beastman_group;Hordemother;;;;;;;;;;;;;x
city_king_beastman_group;Beastlord;;;;;;;;;;;;;x
city_king_female_beastman_group;Beastmother;;;;;;;;;;;;;x
city_emperor_beastman_group;Great Beastlord;;;;;;;;;;;;;x
city_emperor_female_beastman_group;Great Beastmother;;;;;;;;;;;;;x
city_barony_of_beastman_group;Herd of;;;;;;;;;;;;;x
city_county_of_beastman_group;Warherd of;;;;;;;;;;;;;x
city_duchy_of_beastman_group;Horde of;;;;;;;;;;;;;x
city_kingdom_of_beastman_group;Beastherd of;;;;;;;;;;;;;x
city_empire_of_beastman_group;Empire of;;;;;;;;;;;;;x
city_barony_beastman_group;Herd;;;;;;;;;;;;;x
city_county_beastman_group;Warherd;;;;;;;;;;;;;x
city_duchy_beastman_group;Horde;;;;;;;;;;;;;x
city_kingdom_beastman_group;Beastherd;;;;;;;;;;;;;x
city_empire_beastman_group;Great Beasthorde;;;;;;;;;;;;;x
###Lizardman Group;;;;;;;;;;;;;;
#Tribal;;;;;;;;;;;;;;
tribal_baron_lizardman_group;Brave;;;;;;;;;;;;;x
tribal_baron_female_lizardman_group;Brave;;;;;;;;;;;;;x
tribal_count_lizardman_group;Chief;;;;;;;;;;;;;x
tribal_count_female_lizardman_group;Chief;;;;;;;;;;;;;x
tribal_duke_lizardman_group;High Chief;;;;;;;;;;;;;x
tribal_duke_female_lizardman_group;High Chief;;;;;;;;;;;;;x
tribal_king_lizardman_group;Warchief;;;;;;;;;;;;;x
tribal_king_female_lizardman_group;Warchief;;;;;;;;;;;;;x
tribal_emperor_lizardman_group;High Warchief;;;;;;;;;;;;;x
tribal_emperor_female_lizardman_group;High Warchief;;;;;;;;;;;;;x
tribal_barony_of_lizardman_group;Tribe of;;;;;;;;;;;;;x
tribal_county_of_lizardman_group;Chiefdom of;;;;;;;;;;;;;x
tribal_duchy_of_lizardman_group;High Chiefdom of;;;;;;;;;;;;;x
tribal_kingdom_of_lizardman_group;Domain of;;;;;;;;;;;;;x
tribal_empire_of_lizardman_group;High Domain of;;;;;;;;;;;;;x
tribal_barony_lizardman_group;Tribe;;;;;;;;;;;;;x
tribal_county_lizardman_group;Chiefdom;;;;;;;;;;;;;x
tribal_duchy_lizardman_group;High Chiefdom;;;;;;;;;;;;;x
tribal_kingdom_lizardman_group;Domain;;;;;;;;;;;;;x
tribal_empire_lizardman_group;High Domain;;;;;;;;;;;;;x
#Barony;;;;;;;;;;;;;;
baron_lizardman_group;Brave;;;;;;;;;;;;;x
baron_female_lizardman_group;Brave;;;;;;;;;;;;;x
count_lizardman_group;Chief;;;;;;;;;;;;;x
count_female_lizardman_group;Chief;;;;;;;;;;;;;x
duke_lizardman_group;High Chief;;;;;;;;;;;;;x
duke_female_lizardman_group;High Chief;;;;;;;;;;;;;x
king_lizardman_group;Warchief;;;;;;;;;;;;;x
king_female_lizardman_group;Warchief;;;;;;;;;;;;;x
emperor_lizardman_group;High Warchief;;;;;;;;;;;;;x
emperor_female_lizardman_group;High Warchief;;;;;;;;;;;;;x
barony_of_lizardman_group;Stronghold of;;;;;;;;;;;;;x
county_of_lizardman_group;Chiefdom of;;;;;;;;;;;;;x
duchy_of_lizardman_group;High Chiefdom of;;;;;;;;;;;;;x
kingdom_of_lizardman_group;Domain of;;;;;;;;;;;;;x
empire_of_lizardman_group;High Domain of;;;;;;;;;;;;;x
barony_lizardman_group;Stronghold;;;;;;;;;;;;;x
county_lizardman_group;Chiefdom;;;;;;;;;;;;;x
duchy_lizardman_group;High Chiefdom;;;;;;;;;;;;;x
kingdom_lizardman_group;Domain;;;;;;;;;;;;;x
empire_lizardman_group;High Domain;;;;;;;;;;;;;x
#City;;;;;;;;;;;;;;
city_baron_lizardman_group;Counter;;;;;;;;;;;;;x
city_count_lizardman_group;Caretaker;;;;;;;;;;;;;x
city_duke_lizardman_group;High Caretaker;;;;;;;;;;;;;x
city_king_lizardman_group;Treasurer;;;;;;;;;;;;;x
city_emperor_lizardman_group;High Treasurer;;;;;;;;;;;;;x
city_barony_of_lizardman_group;City of;;;;;;;;;;;;;x
city_county_of_lizardman_group;Great City of;;;;;;;;;;;;;x
city_duchy_of_lizardman_group;City-Domain of;;;;;;;;;;;;;x
city_kingdom_of_lizardman_group;Domain of;;;;;;;;;;;;;x
city_empire_of_lizardman_group;High Domain of;;;;;;;;;;;;;x
city_barony_lizardman_group;City;;;;;;;;;;;;;x
city_county_lizardman_group;Great City;;;;;;;;;;;;;x
city_duchy_lizardman_group;City-Domain;;;;;;;;;;;;;x
city_kingdom_lizardman_group;Domain;;;;;;;;;;;;;x
city_empire_lizardman_group;High Domain;;;;;;;;;;;;;x
###Druchi Group Viceroialties;;;;;;;;;;;;;;
vice_royalty_baron_druchi_group;Taskmaster;;;;;;;;;;;;;
vice_royalty_baron_female_druchi_group;Taskmistress;;;;;;;;;;;;;
vice_royalty_count_druchi_group;Captain;;;;;;;;;;;;;
vice_royalty_count_female_druchi_group;Captain;;;;;;;;;;;;;
vice_royalty_duke_druchi_group;Lordling;;;;;;;;;;;;;
vice_royalty_duke_female_druchi_group;Lordling;;;;;;;;;;;;;
vice_royalty_king_druchi_group;Dread Lord;;;;;;;;;;;;;
vice_royalty_king_female_druchi_group;Dread Lady;;;;;;;;;;;;;
vice_royalty_emperor_druchi_group;High Prince;;;;;;;;;;;;;
vice_royalty_emperor_female_druchi_group;High Princess;;;;;;;;;;;;;
vice_royalty_barony_of_druchi_group;Ward of;;;;;;;;;;;;;
vice_royalty_county_of_druchi_group;Lordship of;;;;;;;;;;;;;
vice_royalty_duchy_of_druchi_group;High Lordship of;;;;;;;;;;;;;
vice_royalty_kingdom_of_druchi_group;Principality of;;;;;;;;;;;;;
vice_royalty_empire_of_druchi_group;High Principality of;;;;;;;;;;;;;
