EVTDESCBspleasure124;Following your [GetFromRelation]'s harsh scolding,  you've reached a point where you barely have any appetite. Sometimes servants remind you when it's time to eat, but more often than not you purposefully miss their call as well.;;;;;;;;;;;;;;
EVTDESCCspleasure124; You can barely miss a week without throwing up a meal. You know every small roll of fat still plaguing your body and so does your [GetFromRelation], whose harsh berating make you evermore determined to cleanse them all. ;;;;;;;;;;;;;;
EVTDESCDspleasure124;With your [GetFromRelation] scolding your for eating too much every night, you've started to ask for smaller meals, when not skipping them altogether, yet this new diet often leaves you weakened and nervous.;;;;;;;;;;;;;;
EVTDESCEspleasure124;After [From.GetFirstName]'s frequent warnings, you've decided to assume a new diet. After all you should care about keeping a healthy look...;;;;;;;;;;;;;;
EVTDESCFspleasure124;After all the times your [GetFromRelation] has yelled and warned you about how dangerous and shameful it is for you to keep such a debilitatingly indulgent diet, you've started to wonder if you really might have been unknowingly eating too much...;;;;;;;;;;;;;;
EVTDESCGspleasure124;[From.GetFirstName] has called you one more time for another harsh scolding over your allegedly absolute lack of judgement, trying to scare you on what the consequences would be for your body and your reputation if you keep stuffing yourself as [From.GetSheHe] thinks you do.;;;;;;;;;;;;;;
EVTDESCHspleasure124;How dares [From.GetFirstName] treat you like this! Summoning you, reprimanding you for unhealthy diet, as if it was any of [From.GetHerHis] business what do you eat.;;;;;;;;;;;;;;
EVTOPTZZspleasure124;All good work has good results.;;;;;;;;;;;;;;
EVTOPTAspleasure124;I should have more care...;;;;;;;;;;;;;;
EVTOPTBspleasure124;This is terrible.;;;;;;;;;;;;;;
EVTOPTCspleasure124;Enough! I won't starve myself to death!;;;;;;;;;;;;;;
EVTDESCAspleasure125;[From.GetFirstName] spent quite some time explaining you how [From.GetSheHe]'ll no longer pay attention to your words and your attempts to sway [From.GetHerHim]. Seems clear [From.GetSheHe]'s will not fall for your 'concerns' about [From.GetHerHis] health.;;;;;;;;;;;;;;
EVTDESCBspleasure125;[From.GetFirstName] spent quite some time explaining you how [From.GetSheHe]'ll no longer pay attention to your words and your attempts to sway [From.GetHerHim]. Seems clear [From.GetSheHe]'s will not fall for your 'concerns' about [From.GetHerHis] health.;;;;;;;;;;;;;;
EVTOPTAspleasure125;But I *am* concerned! Nothing? Fine.;;;;;;;;;;;;;;
EVTDESCAspleasure127;[From.GetFirstName]'s concerns seemed suspicious at first, but, looking at yourself in the mirror right now you cannot deny they were founded. You feel lighter, look fit and athletic as you never thought possible and have no more trouble walking, let alone breathing.;;;;;;;;;;;;;;
EVTDESCBspleasure127;[From.GetFirstName]'s concerns seemed suspicious at first, but, looking at yourself in the mirror right now you cannot deny they were founded. You can finally wrap your hands on your waist without drowning your fingers in rolls of fat and have no real trouble walking up stairs any more.;;;;;;;;;;;;;;
EVTOPTAspleasure127;Feels good.;;;;;;;;;;;;;;
EVTDESCAspleasure12705;Your work has given its fruits: your [GetFromRelation] is finally looking less like a bloated slob and more like a healthy and strong man, one not to to crush horses under his behind.;;;;;;;;;;;;;;
EVTDESCBspleasure12705;Your work has given its fruits: your [GetFromRelation] has stopped looking like a fat cow and more like a woman someone could find desirable.;;;;;;;;;;;;;;
EVTOPTAspleasure127005;A perfect sculpture.;;;;;;;;;;;;;;
EVTDESCAspleasure128;You look at your reflection once more, searching for imperfections. There's not many of them any more. With the help of [From.GetFirstName] you've gained a body any mortal would be jealous of. Sure, some may say you look a bit pale and shaky, but it's merely the price for what you've reached.;;;;;;;;;;;;;;
EVTDESCBspleasure128;You toss away another dress, another of your favourite has become too large for you. You have not much use for so-called 'curves' any longer, thanks to [From.GetFirstName]. You're in such a shape to be the envy of all the women in the realm. It needs to be properly admired.;;;;;;;;;;;;;;
EVTOPTAspleasure128;But always be vigilant.;;;;;;;;;;;;;;
EVTDESCAspleasure12805;The endless fasting has greatly transformed your [GetFromRelation]: from being such a plain and forgettable man, he's refined his body, tossing away all the rough matter, exalting his true essence. The way he slowly changed, every ounce of flesh removed after the other, the process itself is an artistic masterpiece that you had the luck to witness.;;;;;;;;;;;;;;
EVTDESCBspleasure12805;The endless fasting has greatly transformed your [GetFromRelation]: she started slowly, losing inches around her chest and sides, then her face and waist. She's become such a delicate and beautiful flower, ready to be plucked. Her frailty makes her even more precious at your eyes.;;;;;;;;;;;;;;
EVTOPTAspleasure12805;A perfect sculpture.;;;;;;;;;;;;;;
EVTDESCAspleasure129;You look faintly at your reflection, ignoring the food laying beneath your bed. It's smell disgusts you, but you have no longer the strength to move. Yet, you look so slim and beautiful now. There's not an ounce of fat in all of your body. You could count your bones, if your mind wasn't clouded by the deprivation [From.GetFirstName] persuaded you into.;;;;;;;;;;;;;;
EVTDESCBspleasure129;You look faintly at your reflection, ignoring the food laying beneath your bed. It's smell disgusts you, but you have no longer the strength to move. Yet, you look so slim and beautiful now. There's not an ounce of fat in all of your body. You could count your bones, if your mind wasn't clouded by the deprivation [From.GetFirstName] persuaded you into.;;;;;;;;;;;;;;
EVTOPTAspleasure129;Ssshhhh...;;;;;;;;;;;;;;
EVTDESCAspleasure12905;Why did you ever doubt yourself? You thought [From.GetFirstName] could never grow smaller than he already was, but you underestimated your skills and his determination. What a delicate thing he has become, almost a different creature, an otherworldly being which walks alongside you.;;;;;;;;;;;;;;
EVTDESCBspleasure12905;Why did you ever doubt yourself? You thought [From.GetFirstName] could never grow smaller than he already was, but you underestimated your skills and his determination. What a delicate thing he has become, almost a different creature, an otherworldly being which walks alongside you.;;;;;;;;;;;;;;
EVTOPTAspleasure12905;Sublime.;;;;;;;;;;;;;;
EVTDESCAspleasure130;Your [GetFromRelation]'s concerns seems to be really with your behaviour. Apparently, [From.GetSheHe] subtly suggested you might be enjoying yourself more if you were less shy about any nocturnal activity. You couldn't find anything to disagree with [From.GetHerHis] argument at the time.;;;;;;;;;;;;;;
EVTDESCBspleasure130;Your [GetFromRelation]'s concerns seems to be really with your behaviour. Apparently, [From.GetSheHe] subtly suggested you might be enjoying yourself more if you were less shy about any nocturnal activity. You couldn't find anything to disagree with [From.GetHerHis] argument at the time.;;;;;;;;;;;;;;
EVTDESCCspleasure130;Your [GetFromRelation]'s concerns seems to be really with your behaviour. Apparently, [From.GetSheHe] subtly suggested you might be enjoying yourself more if you were less shy about any nocturnal activity. You couldn't find anything to disagree with [From.GetHerHis] argument at the time.;;;;;;;;;;;;;;
EVTDESCDspleasure130;Your [GetFromRelation]'s concerns seems to be really with your behaviour. Without any shame, [From.GetSheHe] subtly suggested you might be enjoying yourself more if you weren't so shy about any nocturnal activity. You cannot deny temptation has not crossed your mind in the past...;;;;;;;;;;;;;;
EVTDESCEspleasure130;Your [GetFromRelation]'s concerns seems to be really with your behaviour. Without any shame, [From.GetSheHe] subtly suggested you might be enjoying yourself more if you weren't so shy about any nocturnal activity. You cannot deny temptation has not crossed your mind in the past, but you could never...;;;;;;;;;;;;;;
EVTDESCFspleasure130;Your [GetFromRelation]'s concerns seems to be really with your behaviour. Without any shame, [From.GetSheHe] subtly suggested you might be enjoying yourself more if you weren't so shy about any nocturnal activity.;;;;;;;;;;;;;;
EVTDESCGspleasure130;Your [GetFromRelation]'s concerns seems to be really with your behaviour. You could barely believe your ears when [From.GetSheHe] had the gall to tell straight to your face [From.GetSheHe] believes you to be a prude who should get around more.;;;;;;;;;;;;;;
EVTDESCHspleasure130;Your [GetFromRelation]'s concerns seems to be really with your behaviour. You could barely believe your ears when [From.GetSheHe] had the gall to tell straight to your face [From.GetSheHe] believes you to be a prude who should get around more.;;;;;;;;;;;;;;
EVTOPTAspleasure130;It could actually be a nice idea...;;;;;;;;;;;;;;
EVTOPTBspleasure130;That's sick!;;;;;;;;;;;;;;
EVTDESCAspleasure131;[From.GetFirstName] has really become insatiable, trying new games and new players nearly every night, exploring new uncharted heights in pleasure and pain.;;;;;;;;;;;;;;
EVTDESCBspleasure131;[From.GetFirstName] fully understands the game and, although [From.GetSheHe] has yet to master it, [From.GetSheHe]'s grown knowledgeable enough to tire even yourself. You can finally run wild with your imagination on [From.GetHerHim].;;;;;;;;;;;;;;
EVTDESCCspleasure131;You can finally enjoy [From.GetFirstName]'s full attentions, while helping [From.GetHerHim] finding more friends to spend the night with and new toys and games to play with. It might be the good time to push for something more extreme.;;;;;;;;;;;;;;
EVTDESCDspleasure131;You think your influence is finally catching on with [From.GetFirstName]. There's still a long way to go, but [From.GetSheHe] doesn't seem repulsed by your ideas as before. If nothing else, you've sparkled [From.GetHerHis] curiosity, maybe even actual interest...;;;;;;;;;;;;;;
EVTDESCEspleasure131;You think your influence is finally catching on with [From.GetFirstName]. There's still a long way to go, but [From.GetSheHe] doesn't seem as repulsed by your ideas as before. If nothing else, you've sparkled [From.GetHerHis] curiosity.;;;;;;;;;;;;;;
EVTDESCFspleasure131;[From.GetFirstName] is still persisting in [From.GetHerHis] prudish attitude. What charm could possibly erode such a stubborn fool and let [From.GetHerHim] understand the true joys of passion?;;;;;;;;;;;;;;
EVTDESCGspleasure131;[From.GetFirstName] still remain the most virtuous and intransigent of the people you know. It seems like [From.GetSheHe] think of [From.GetHerHis] integrity as a badge of honour [From.GetSheHe] doesn't want to lose, rather than a shackle to be discarded.;;;;;;;;;;;;;;
EVTDESCHspleasure131;[From.GetFirstName] still remain the most virtuous and intransigent of the people you know. Why does [From.GetSheHe] even care so much about a part of [From.GetHerHis] body which apparently [From.GetSheHe] never even use?;;;;;;;;;;;;;;
EVTOPTAspleasure131;*Tempt [From.GetHerHim]*;;;;;;;;;;;;;;
EVTOPTBspleasure131;*Trick [From.GetHerHim]*;;;;;;;;;;;;;;
EVTOPTCspleasure131;*Traumatize [From.GetHerHim]*;;;;;;;;;;;;;;
EVTDESCAspleasure132;The fires of lust blazing within your soul could ignite a forest, there seems to be nothing that can sate your cravings. Every time you feel like you've reached the pinnacle of pleasure, you find a new, higher mountain to climb. And it's all thanks to [From.GetFirstName]'s gentle care.;;;;;;;;;;;;;;
EVTDESCBspleasure132;Only a few people understand there is a point where pain and pleasure meet, the dull masses dismiss such claims out of fear and ignorance. But not you. Your nights spent with [From.GetFirstName] opened your eyes more than they ever were. Along with other things...;;;;;;;;;;;;;;
EVTDESCCspleasure132;Now that [From.GetFirstName] showed you this new world, you crave to go deeper. You often find yourself letting your mind go adrift during your waking hours, thinking of strange and exciting new ways you could spend the night. And of who else you'd want to share it with.;;;;;;;;;;;;;;
EVTDESCDspleasure132;You failed to be strong, but just for a night. [From.GetFirstName] had been so kind to you lately, and [From.GetHerHis] promises looked so alluring... Now you do not know what to feel. What you witnessed was both terrible and intoxicating. Even if you feel it wrong, you greatly crave more.;;;;;;;;;;;;;;
EVTDESCEspleasure132;[From.GetFirstName] has been so nice with you lately, regaling you with improbable tales of [From.GetHerHis] exploits, jokingly wondering where you could gain some to tell [From.GetHerHim] in return. How shaming it would be to admit that you're now genuinely curious about what [From.GetSheHe] claims [From.GetSheHe] could show you?;;;;;;;;;;;;;;
EVTDESCFspleasure132;[From.GetFirstName] has been so nice with you lately, but you worry [From.GetHerHis] behaviour might be hiding other darker ends. What could [From.GetSheHe] find so alluring in such base instincts?;;;;;;;;;;;;;;
EVTDESCGspleasure132;Whispers, subtle looks, a small kindness here and there, does [From.GetFirstName] thinks you'll be swayed so easily? That you would give away your virtue and play whatever sick games [From.GetSheHe] craves?;;;;;;;;;;;;;;
EVTDESCHspleasure132;Whispers, subtle looks, a small kindness here and there, does [From.GetFirstName] thinks you'll be swayed so easily? That you would give away your virtue and play whatever sick games [From.GetSheHe] craves?;;;;;;;;;;;;;;
EVTOPTZZspleasure132;Pain and pleasure equal ecstasy!;;;;;;;;;;;;;;
EVTOPTAspleasure132;Just... just a little more...;;;;;;;;;;;;;;
EVTOPTBspleasure132;This is nothing I want to be part of.;;;;;;;;;;;;;;
EVTOPTCspleasure132;Enough! I'll not enable any of this sickening behaviour any longer.;;;;;;;;;;;;;;
EVTDESCAspleasure133;The well of lust surging within your soul could drown a city, there seems to be nothing that can fulfill your cravings any more. Every time you feel like you've reached the pinnacle of pleasure, you find a new, higher mountain to climb. And it's all thanks to [From.GetFirstName]'s sharp guile.;;;;;;;;;;;;;;
EVTDESCBspleasure133;This whirlwind of lust, plots and betrayals is something wonderful, a great gift from [From.GetFirstName]. It's such an exciting and dangerous life, every second of every day. And when one of the two prevails, such marvels are done upon the other.;;;;;;;;;;;;;;
EVTDESCCspleasure133;Another poisoned drink and you wake in [From.GetFirstName]'s dungeon. It doesn't bother you that much any more. Keeping your guard up, concocting some ploy yourself, seeing who will fall first, it's an exciting foreplay of its own kind.;;;;;;;;;;;;;;
EVTDESCDspleasure133;You could not prevent yourself from falling to your [GetFromRelation]'s trick, and when you woke up you were bound and naked in the grass, far away in the wilderness. You tried to escape, but, even after [From.GetSheHe] finally let you go, you couldn't deny that what little memory you kept of the unfortunate trip was strangely alluring...;;;;;;;;;;;;;;
EVTDESCEspleasure133;[From.GetFirstName] has given you a lot of attention lately, asking strange things, inviting you to seemingly harmless trips and so on. For all the times you ended up with foggy memories of those moments, you've started to wonder what are you two really doing together.;;;;;;;;;;;;;;
EVTDESCFspleasure133;[From.GetFirstName] has given you a lot of attention lately, asking strange things, inviting you to seemingly harmless trips and so on. You've always kept on your guard and for good reason, for [From.GetSheHe] looks like just waiting to fall upon you at a moment's distraction.;;;;;;;;;;;;;;
EVTDESCGspleasure133;A friendly ride, a private matter, a couple drinks... does [From.GetFirstName] thinks you'll be tricked so easily? What a repulsive person [From.GetSheHe] is for recurring to such base ploys to take advantage of you.;;;;;;;;;;;;;;
EVTDESCHspleasure133;A friendly ride, a private matter, a couple drinks... does [From.GetFirstName] thinks you'll be tricked so easily? What a repulsive person [From.GetSheHe] is for recurring to such base ploys to take advantage of you.;;;;;;;;;;;;;;
EVTOPTZZspleasure133;Pain and pleasure equal ecstasy!;;;;;;;;;;;;;;
EVTOPTAspleasure133;Just... just a little more...;;;;;;;;;;;;;;
EVTOPTBspleasure133;This is nothing I want to be part of.;;;;;;;;;;;;;;
EVTOPTCspleasure133;Enough! I'll not enable any of this sickening behaviour any longer.;;;;;;;;;;;;;;
EVTDESCAspleasure134;The force of lust roiling within your soul could crumble a mountain, there seems to be nothing that can satisfy your cravings any more. Every time you feel like you've reached the pinnacle of pleasure, you find a new, higher mountain to climb. And it's all thanks to [From.GetFirstName]'s savage passion.;;;;;;;;;;;;;;
EVTDESCBspleasure134;Savagery and passion entwined in the last days as you and [From.GetFirstName] explore new depths. You're no longer content waiting [From.GetHerHim], sometimes it is you know to prepare the ambush, sometimes not even against [From.GetHerHim].;;;;;;;;;;;;;;
EVTDESCCspleasure134;An ambush in the bedroom is a good starting thrill, but can become dull when repeated to time. Fortunately [From.GetFirstName] knows this. Every night something new and terrible might happen, you could end dragged in the dungeon against your will, violated in the streets, it doesn't matter... you've never felt so excited.;;;;;;;;;;;;;;
EVTDESCDspleasure134;Finding a stranger within your own chambers in the middle of the night could upset anyone, but, once your [GetFromRelation] is done with you, you aren't sure of how to feel.;;;;;;;;;;;;;;
EVTDESCEspleasure134;When [From.GetFirstName] appeared inside your private chambers, in the middle of the night, you didn't know what to do. What kind of person does that? Still you couldn't deny the sudden rush of adrenaline felt somewhat good.;;;;;;;;;;;;;;
EVTDESCFspleasure134;When [From.GetFirstName] appeared inside your private chambers, in the middle of the night, you didn't know what to do. What kind of person does that?;;;;;;;;;;;;;;
EVTDESCGspleasure134;That repulsive libidinous freak [From.GetFirstName] tried to ambush you inside your own chamber to force [From.GetHerHim]self upon you. You barely avoided being taken by the sickening monster.;;;;;;;;;;;;;;
EVTDESCHspleasure134;That repulsive libidinous freak [From.GetFirstName] tried to ambush you inside your own chamber to force [From.GetHerHim]self upon you. You barely avoided being taken by the sickening monster.;;;;;;;;;;;;;;
EVTOPTZZspleasure134;Pain and pleasure equal ecstasy!;;;;;;;;;;;;;;
EVTOPTAspleasure134;Just... just a little more...;;;;;;;;;;;;;;
EVTOPTBspleasure134;This is nothing I want to be part of.;;;;;;;;;;;;;;
EVTOPTCspleasure134;Enough! I'll not enable any of this sickening behaviour any longer.;;;;;;;;;;;;;;
EVTDESCAspleasure135;[From.GetFirstName] claims now that, after [From.GetHerHis] experience with you, [From.GetSheHe] feels even more set in [From.GetHerHis] ideals, encouraging you as well to retain your dignity, and keep yourself a respected and respectful man, rather than let lust wreck your mind and destroy your reputation for little more than animalistic pleasure.;;;;;;;;;;;;;;
EVTDESCBspleasure135;[From.GetFirstName] claims now that, after [From.GetHerHis] experience with you, [From.GetSheHe] feels even more set in [From.GetHerHis] ideals, encouraging you as well to retain your virtue, and keep yourself a respected and respectful woman, rather than let lust wreck your mind and destroy your reputation for little more than animalistic pleasure.;;;;;;;;;;;;;;
EVTOPTAspleasure135;Yeah, right. We're done here.;;;;;;;;;;;;;;
EVTDESCAspleasure137;Every woman is a new conquest, a new opportunity to experiment, explore. [From.GetFirstName] has taught you much, but there's much more that even [From.GetSheHe] doesn't know. But you will. There's plenty of gullible young ladies, ready to swoon at the very sight of you, lining up to grant your every wish.;;;;;;;;;;;;;;
EVTDESCBspleasure137;Every man is a new conquest, a new opportunity to experiment, explore. [From.GetFirstName] has taught you much, but there's much more that even [From.GetSheHe] doesn't know. But you will. There's plenty of gullible young men, ready to swoon at the very sight of you, lining up to grant your every wish.;;;;;;;;;;;;;;
EVTOPTAspleasure137;Every court is my playground.;;;;;;;;;;;;;;
EVTDESCAspleasure13705;With your help, [From.GetFirstName] has become a true conqueror of flesh and learned explorer of the deep recesses of pleasure and passion. You think you might still go and spend some time with [From.GetHerHim] in the future, when both of you will have new games to share.;;;;;;;;;;;;;;
EVTDESCBspleasure13705;With your help, [From.GetFirstName] has become an insatiable conqueror, preying on the innocent and guilty alike. You think you might still go and spend some time with [From.GetHerHim] in the future, when both of you will have new games to share.;;;;;;;;;;;;;;
EVTOPTAspleasure137005;They grow so quickly...;;;;;;;;;;;;;;
EVTDESCAspleasure138;All can give you the pleasure you desire, you learned from [From.GetFirstName]. But as for yourself, you've found out while people tend to be predictable in their screams after some time, small animals are good intermissions. Their pain is almost as intoxicating as their death. But that last moment is what's truly sublime, and what excites you every time.;;;;;;;;;;;;;;
EVTDESCBspleasure138;All can give you the pleasure you desire, you learned from [From.GetFirstName]. But as for yourself, you've found out mature people tend to be predictable in their screams. The young, now there's some fun in working on those little things. Their pain is almost as intoxicating as their death. But that last moment is what's truly sublime, and what excites you every time.;;;;;;;;;;;;;;
EVTOPTAspleasure138;Sweet pain...;;;;;;;;;;;;;;
EVTDESCAspleasure13805;After your treatment [From.GetFirstName] has gained a real bloodlust. Every week now you spare the time to hear of his pleasant experiments with wanderers and little animals. He might be onto something good, maybe you should ask to go watch sometime in the future.;;;;;;;;;;;;;;
EVTDESCBspleasure13805;After your treatment [From.GetFirstName] has gained a real bloodlust. Every month or so you hear news of another poor missing child. The mystery is an excitement of its own, now you *must* ask her to let you join next time she has a little guest at home.;;;;;;;;;;;;;;
EVTOPTAspleasure13805;Even I am impressed.;;;;;;;;;;;;;;
EVTDESCAspleasure139;You've found pleasure in pain and happiness in despair. Under [From.GetFirstName] you've discovered the joys of servitude and submission. Nothing feels more exciting to you than giving up all control and having someone to hurt and berate you, but what really entices your senses is the torture, the smell of your blood, the permanent marks to your flesh.;;;;;;;;;;;;;;
EVTDESCBspleasure139;You've found pleasure in pain and happiness in despair. Under [From.GetFirstName] you've discovered the joy in brutality and violation. For some time you've had an even harder time searching for any, man or woman, who could satisfy your needs, but you've since discovered that base animals can offer much more, both in terms of physicality and savagery.;;;;;;;;;;;;;;
EVTOPTAspleasure139;More! I deserve this!;;;;;;;;;;;;;;
EVTDESCAspleasure13905;After your treatment [From.GetFirstName] has become such a deliciously subservient subject, but no less imaginative. He may really be on the path to touching some unseen heights of pleasure, if he doesn't get killed in the process. You've been truly astounded by some of the new toys he had built for him...;;;;;;;;;;;;;;
EVTDESCBspleasure13905;After your treatment [From.GetFirstName] has become such a deliciously subservient subject, but no less imaginative. She may really be on the path to some unseen heights of pleasure, if she doesn't get eaten by one of those pets she keeps around to satisfy her lust.;;;;;;;;;;;;;;
EVTOPTAspleasure13905;Even I am impressed.;;;;;;;;;;;;;;
EVTDESCAspleasure140;Your [GetFromRelation]'s concerns seems to be really with your behaviour. How dare this insignificant insect even suggest you to be an accommodating pawn?;;;;;;;;;;;;;;
EVTDESCBspleasure140;Your [GetFromRelation]'s concerns seems to be really with your behaviour. How dare this insignificant insect even suggest you to be an accommodating pawn?;;;;;;;;;;;;;;
EVTDESCCspleasure140;Your [GetFromRelation]'s concerns seems to be really with your behaviour. The argument being you are yet too yielding and content, unable to take a firm stand when it really matters. You told [From.GetHerHim] you couldn't care less of what [From.GetSheHe] thinks.;;;;;;;;;;;;;;
EVTDESCDspleasure140;Your [GetFromRelation]'s concerns seems to be really with your behaviour. For some reason [From.GetSheHe] believes you're too soft with the people around you and lacking in any sort of real ambition. You cannot deny you've felt a little too yielding at times...;;;;;;;;;;;;;;
EVTDESCEspleasure140;Your [GetFromRelation]'s concerns seems to be really with your behaviour. For some reason [From.GetSheHe] believes you're too soft with the people around you and lacking in any sort of real ambition. You cannot deny you've felt a little too yielding at times...;;;;;;;;;;;;;;
EVTDESCFspleasure140;Your [GetFromRelation]'s concerns seems to be really with your behaviour. For some reason [From.GetSheHe] believes you're too soft with the people around you and lacking in any sort of real ambition.;;;;;;;;;;;;;;
EVTDESCGspleasure140;Your [GetFromRelation]'s concerns seems to be really with your behaviour. Apparently, [From.GetSheHe] believes you to be too meek and agreeable, as if they were vices, and extorted you to grow a backbone. Or something similar...;;;;;;;;;;;;;;
EVTDESCHspleasure140;Your [GetFromRelation]'s concerns seems to be really with your behaviour. Apparently, [From.GetSheHe] believes you to be too meek and agreeable, as if they were vices, and extorted you to grow a backbone. Or something similar...;;;;;;;;;;;;;;
EVTOPTAspleasure140;I *can* be more strict!;;;;;;;;;;;;;;
EVTOPTBspleasure140;I don't care what you think.;;;;;;;;;;;;;;
EVTDESCAspleasure141;Self-entitlement, greed and ambition are healthy for the soul, they strengthen character and allow survival. Thanks to you, [From.GetFirstName] looks like [From.GetSheHe]'ll be gain quite a lot of the above.;;;;;;;;;;;;;;
EVTDESCBspleasure141;Being responsible for [From.GetHerHis] newly found strength of character somehow diminishes the accomplishment in itself, but you could live with it if only you could manage your [GetFromRelation] a little more over the edge...;;;;;;;;;;;;;;
EVTDESCCspleasure141;Once ambition has sparkled, it is hard to turn it off. Your influence is helping [From.GetFirstName] to start think only for [From.GetHerHim]self, gain some confidence and determination.;;;;;;;;;;;;;;
EVTDESCDspleasure141;Your efforts are finally starting to pay off. [From.GetFirstName] has started to understand it is in every person's nature to desire, to better oneself and achieve a greater goal.;;;;;;;;;;;;;;
EVTDESCEspleasure141;Your constant picking has triggered at least some small reaction in your [GetFromRelation], but [From.GetSheHe] is still way too yielding and short-sighted for your tastes. In fact, you suspect those few reaction [From.GetSheHe] had were more to entertain you than genuine frustration.;;;;;;;;;;;;;;
EVTDESCFspleasure141;Your constant picking has triggered at least some small reaction in your [GetFromRelation], but [From.GetSheHe] is still way too yielding and short-sighted for your tastes. In fact, you suspect those few reaction [From.GetSheHe] had were more to entertain you than genuine frustration.;;;;;;;;;;;;;;
EVTDESCGspleasure141;You can certainly admit [From.GetFirstName] is at least stubborn in [From.GetHerHis] opinions, as [From.GetSheHe] still acts as kindly and accommodating as possible.;;;;;;;;;;;;;;
EVTDESCHspleasure141;You can certainly admit [From.GetFirstName] is at least stubborn in [From.GetHerHis] opinions, as [From.GetSheHe] still acts as kindly and accommodating as possible.;;;;;;;;;;;;;;
EVTOPTAspleasure141;*Tempt [From.GetHerHim]*;;;;;;;;;;;;;;
EVTOPTBspleasure141;*Trick [From.GetHerHim]*;;;;;;;;;;;;;;
EVTOPTCspleasure141;*Traumatize [From.GetHerHim]*;;;;;;;;;;;;;;
EVTDESCAspleasure142;Why does [From.GetSheHe] has to torment you? All that glory, all that power that could be yours, your [GetFromRelation] can't stop talking about it. You want it, you want it all. NOW.;;;;;;;;;;;;;;
EVTDESCBspleasure142;You wish for more. You want more, yet the greedy and incompetent people around you, jealous of your potential, are preventing you from taking your rightful place in the world. [From.GetFirstName] knows that, [From.GetSheHe] understand you, knows the great things you're destined for.;;;;;;;;;;;;;;
EVTDESCCspleasure142;The dreams [From.GetFirstName] instilled in your mind with [From.GetHerHis] words are starting to torment you. Not rarely you wonder about things you do not have, things others have and you'd like to gain, maybe taking them by force... The thought is disturbingly exhilarating.;;;;;;;;;;;;;;
EVTDESCDspleasure142;It's hard to deny the lure of glory and power that [From.GetFirstName] swears is waiting for you, if only you showed the character and strength to affirm yourself, stop compromising and bowing down. If only it was so simple...;;;;;;;;;;;;;;
EVTDESCEspleasure142;[From.GetFirstName] has weaved in some very elaborate ways how much your servants, as well as your peers, would respect you for showing more authority in your character, if you didn't bow down and agree and compromise as much as you do. There was some charm in that picture [From.GetSheHe] made...;;;;;;;;;;;;;;
EVTDESCFspleasure142;[From.GetFirstName] has weaved in some very elaborate ways how much your servants, as well as your peers, would respect you for showing more authority in your character, if you didn't bow down and agree and compromise as much as you do.;;;;;;;;;;;;;;
EVTDESCGspleasure142;[From.GetFirstName] now has started to lure you with promises of gold, glory and fearful respect, claiming it's in your power to have it all, if only you would have the will to take it. You could only see through such a simplistic view.;;;;;;;;;;;;;;
EVTDESCHspleasure142;[From.GetFirstName] now has started to lure you with promises of gold, glory and fearful respect, claiming it's in your power to have it all, if only you would have the will to take it. You could only see through such a simplistic view.;;;;;;;;;;;;;;
EVTOPTZZspleasure142;I want it all!;;;;;;;;;;;;;;
EVTOPTAspleasure142;Nothing wrong to wish something for myself...;;;;;;;;;;;;;;
EVTOPTBspleasure142;What I desire is irrelevant.;;;;;;;;;;;;;;
EVTOPTCspleasure142;I've had enough of this useless dreams of imaginary glories.;;;;;;;;;;;;;;
EVTDESCAspleasure143;Why does [From.GetSheHe] have to torment you? All that glory, all that power that could be yours, your [GetFromRelation] can't stop talking about it. You want it, you want it all. NOW.;;;;;;;;;;;;;;
EVTDESCBspleasure143;You wish for more. You want more, yet the greedy and incompetent people around you, jealous of your potential, are preventing you from taking your rightful place in the world. [From.GetFirstName] knows that, [From.GetSheHe] teases you with tricks and lies, [From.GetSheHe] enjoys the sight of your torment.;;;;;;;;;;;;;;
EVTDESCCspleasure143;The dreams [From.GetFirstName] instilled in your mind with [From.GetHerHis] lies are starting to torment you. Not rarely do you wonder about things you do not have, things others have and you'd like to gain, maybe taking them by force... The thoughts are disturbingly exhilarating.;;;;;;;;;;;;;;
EVTDESCDspleasure143;At first you thought [From.GetFirstName] was giving you false or exaggerated news, but even then, you found yourself wondering what would you have done if those situation were true... If you could act and take what you desired.;;;;;;;;;;;;;;
EVTDESCEspleasure143;[From.GetFirstName] constant meddling in your affairs is starting to truly upset you. Perhaps in [From.GetHerHis] case you need to be just putting [From.GetHerHim] in [From.GetHerHis] place without concern for [From.GetHerHis] opinion.;;;;;;;;;;;;;;
EVTDESCFspleasure143;[From.GetFirstName] constant meddling in your affairs is starting to truly upset you. Perhaps in [From.GetHerHis] case you need to be just putting [From.GetHerHim] in [From.GetHerHis] place without concern for [From.GetHerHis] opinion.;;;;;;;;;;;;;;
EVTDESCGspleasure143;Small hints, exaggerated reports, [From.GetFirstName] is so deluded in skills of manipulator [From.GetSheHe] thinks to be able to influence and twist your mind with such frivolous things, when they're really little less than annoying to you.;;;;;;;;;;;;;;
EVTDESCHspleasure143;Small hints, exaggerated reports, [From.GetFirstName] is so deluded in skills of manipulator [From.GetSheHe] thinks to be able to influence and twist your mind with such frivolous things, when they're really little less than annoying to you.;;;;;;;;;;;;;;
EVTOPTZZspleasure143;I want it all!;;;;;;;;;;;;;;
EVTOPTAspleasure143;Nothing wrong to wish something for myself...;;;;;;;;;;;;;;
