#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCB_chaos_dwarf_great_taurus;Outside of the plains of Zharrduk, the Great Tauruses can only be found in their natural habitats, inside the calderas of active volcanoes. You have managed to convince one of the Bull Centaurs guarding [From.Capital.GetName]'s temple to snatch a young calf from one of the nearby volcanoes. The beast will be fully grown and magically bound in 5 years.;;;;;;;;;;;;;x
EVTOPTA_chaos_dwarf_great_taurus;Excellent;;;;;;;;;;;;;x
EVTDESC_chaos_dwarf_great_taurus_trained;Finally, the Great Taurus is tamed, the magical beast's binding enchantments fully attuned so that it obeys your will completely. The Great Tauruses are considered by the Chaos Dwarfs to be the living images of Hashut, great, winged bulls surrounded by a wreathing aura of infernal flame.;;;;;;;;;;;;;x
EVTOPTA_chaos_dwarf_great_taurus_trained;On wings of fire and smoke I soar!;;;;;;;;;;;;;x
EVTDESC_chaos_dwarf_lamassu;Only the Sorcerer-Prophets of Hashut have the magical prowess to master a Lammasu as their mount. But these beasts cannot be binded by magic alone, like the Great Tauruses. Lammasus are cunning, intelligent beasts, and must as well be bargained within order to be completely mastered, for not even the Dawi Zharr would dare mount a Lammasu without pacting with it before. The process to find, convince and master a Lammasu will take 5 years.;;;;;;;;;;;;;x
EVTOPTA_chaos_dwarf_lamassu;Excellent;;;;;;;;;;;;;x
EVTDESC_chaos_dwarf_lamassu_trained;Finally, the Lammasu has been brought down to your service, through equal parts of deceit and magical skill. The Lammasus are beasts of insidious cunning, resembling Great Tauruses in it's bovine body, leathery wings and back quarters, but with clawed forelimbs and an eerie bearded, and horned face, resembling a Chaos Dwarf in many ways.;;;;;;;;;;;;;x
EVTOPTA_chaos_dwarf_lamassu_trained;Hashut favours me!;;;;;;;;;;;;;x
ca_chaos_dwarf_barracks_1;Chaos Dwarf Barracks;;;;;;;;;;;;;x
ca_chaos_dwarf_barracks_2;Chaos Dwarf Barracks;;;;;;;;;;;;;x
ca_chaos_dwarf_barracks_3;Chaos Dwarf Barracks;;;;;;;;;;;;;x
ca_chaos_dwarf_barracks_4;Chaos Dwarf Barracks;;;;;;;;;;;;;x
ca_chaos_dwarf_barracks_5;Chaos Dwarf Barracks;;;;;;;;;;;;;x
ca_chaos_dwarf_barracks_6;Chaos Dwarf Barracks;;;;;;;;;;;;;x
ca_chaos_dwarf_barracks_1_desc;This is where the Chaos Dwarf warriors and blunderbuss units get trained and equipped with the best weapons from the Dawi Zharr forge factories.;;;;;;;;;;;;;x
ca_hobgoblin_tents_1;Hobgoblin Tents;;;;;;;;;;;;;x
ca_hobgoblin_tents_2;Hobgoblin Tents;;;;;;;;;;;;;x
ca_hobgoblin_tents_3;Hobgoblin Tents;;;;;;;;;;;;;x
ca_hobgoblin_tents_4;Hobgoblin Tents;;;;;;;;;;;;;x
ca_hobgoblin_tents_5;Hobgoblin Tents;;;;;;;;;;;;;x
ca_hobgoblin_tents_6;Hobgoblin Tents;;;;;;;;;;;;;x
ca_hobgoblin_tents_1_desc;The most favoured out of all the servants of the Chaos Dwarfs, the Hobgoblins from the eastern steppes are adept at riding the giant wolves the prowl their native lands. They will usually follow Dawi Zharr armies on their campaigns of slave raiding, and herd their slaves afterwards as overseers.;;;;;;;;;;;;;x
ca_chaos_dwarf_factory_1;Small Chaos Dwarf Factory;;;;;;;;;;;;x
ca_chaos_dwarf_factory_2;Medium Chaos Dwarf Factory;;;;;;;;;;;;x
ca_chaos_dwarf_factory_3;Large Chaos Dwarf Factory;;;;;;;;;;;;x
ca_chaos_dwarf_factory_4;Huge Chaos Dwarf Factory;;;;;;;;;;;;x
ca_chaos_dwarf_factory_desc;Thanks to their industrialized mining operations, Chaos Dwarfs have the resources to build huge factories in which thousands of slave labour produce standardised equipment. Through these methods, they churn out hundreds of suits of armour, weapons and infernal engines, which in turn the Chaos Dwarfs sell to those who can pay their prices, usually their neighbours in the Chaos Wastes.;;;;;;;;;;;;x
ca_chaos_dwarf_slave_levy_1;Small Slave Levy;;;;;;;;;;;;x
ca_chaos_dwarf_slave_levy_2;Medium Slave Levy;;;;;;;;;;;;x
ca_chaos_dwarf_slave_levy_3;Large Slave Levy;;;;;;;;;;;;x
ca_chaos_dwarf_slave_levy_4;Huge Slave Levy;;;;;;;;;;;;x
ca_chaos_dwarf_slave_levy_desc;The Chaos Dwarfs often use masses of Human, Dwarf, Elf and Greenskin slaves as part of their armies as well, driven forward to battle by whipping overseers, simply to expend the foe's ammunition and clog up his battle line with bodies, with death their only real objective. Their dreaded masters keep these poor wretches intentionally ineffective and poorly equipped, so that they don't eventually turn against them.;;;;;;;;;;;;x
ct_chaos_dwarf_factory_1;Small Chaos Dwarf Factory;;;;;;;;;;;;x
ct_chaos_dwarf_factory_2;Medium Chaos Dwarf Factory;;;;;;;;;;;;x
ct_chaos_dwarf_factory_3;Large Chaos Dwarf Factory;;;;;;;;;;;;x
ct_chaos_dwarf_factory_4;Huge Chaos Dwarf Factory;;;;;;;;;;;;x
ct_chaos_dwarf_factory_desc;Thanks to their industrialized mining operations, Chaos Dwarfs have the resources to build huge factories in which thousands of slave labour produce standardised equipment. Through these methods, they churn out hundreds of suits of armour, weapons and infernal engines, which in turn the Chaos Dwarfs sell to those who can pay their prices, usually their neighbours in the Chaos Wastes.;;;;;;;;;;;;x
ct_chaos_dwarf_slave_levy_1;Small Slave Levy;;;;;;;;;;;;x
ct_chaos_dwarf_slave_levy_2;Medium Slave Levy;;;;;;;;;;;;x
ct_chaos_dwarf_slave_levy_3;Large Slave Levy;;;;;;;;;;;;x
ct_chaos_dwarf_slave_levy_4;Huge Slave Levy;;;;;;;;;;;;x
ct_chaos_dwarf_slave_levy_desc;The Chaos Dwarfs often use masses of Human, Dwarf, Elf and Greenskin slaves as part of their armies as well, driven forward to battle by whipping overseers, simply to expend the foe's ammunition and clog up his battle line with bodies, with death their only real objective. Their dreaded masters keep these poor wretches intentionally ineffective and poorly equipped, so that they don't eventually turn against them.;;;;;;;;;;;;x
tp_chaos_dwarf_factory_1;Small Chaos Dwarf Factory;;;;;;;;;;;;x
tp_chaos_dwarf_factory_2;Medium Chaos Dwarf Factory;;;;;;;;;;;;x
tp_chaos_dwarf_factory_3;Large Chaos Dwarf Factory;;;;;;;;;;;;x
tp_chaos_dwarf_factory_4;Huge Chaos Dwarf Factory;;;;;;;;;;;;x
tp_chaos_dwarf_factory_desc;Thanks to their industrialized mining operations, Chaos Dwarfs have the resources to build huge factories in which thousands of slave labour produce standardised equipment. Through these methods, they churn out hundreds of suits of armour, weapons and infernal engines, which in turn the Chaos Dwarfs sell to those who can pay their prices, usually their neighbours in the Chaos Wastes.;;;;;;;;;;;;x
tp_chaos_dwarf_slave_levy_1;Small Slave Levy;;;;;;;;;;;;x
tp_chaos_dwarf_slave_levy_2;Medium Slave Levy;;;;;;;;;;;;x
tp_chaos_dwarf_slave_levy_3;Large Slave Levy;;;;;;;;;;;;x
tp_chaos_dwarf_slave_levy_4;Huge Slave Levy;;;;;;;;;;;;x
tp_chaos_dwarf_slave_levy_desc;The Chaos Dwarfs often use masses of Human, Dwarf, Elf and Greenskin slaves as part of their armies as well, driven forward to battle by whipping overseers, simply to expend the foe's ammunition and clog up his battle line with bodies, with death their only real objective. Their dreaded masters keep these poor wretches intentionally ineffective and poorly equipped, so that they don't eventually turn against them.;;;;;;;;;;;;x
fp_hobgoblin_tents_1_desc;The most favoured out of all the servants of the Chaos Dwarfs, the Hobgoblins from the eastern steppes are adept at riding the giant wolves the prowl their native lands. They will usually follow Dawi Zharr armies on their campaigns of slave raiding, and herd their slaves afterwards as overseers.;;;;;;;;;;;;;x
fp_chaos_dwarf_factory_1;Small Chaos Dwarf Factory;;;;;;;;;;;;x
fp_chaos_dwarf_factory_2;Medium Chaos Dwarf Factory;;;;;;;;;;;;x
fp_chaos_dwarf_factory_3;Large Chaos Dwarf Factory;;;;;;;;;;;;x
fp_chaos_dwarf_factory_4;Huge Chaos Dwarf Factory;;;;;;;;;;;;x
fp_chaos_dwarf_factory_desc;Thanks to their industrialized mining operations, Chaos Dwarfs have the resources to build huge factories in which thousands of slave labour produce standardised equipment. Through these methods, they churn out hundreds of suits of armour, weapons and infernal engines, which in turn the Chaos Dwarfs sell to those who can pay their prices, usually their neighbours in the Chaos Wastes.;;;;;;;;;;;;x
fp_chaos_dwarf_slave_levy_1;Small Slave Levy;;;;;;;;;;;;x
fp_chaos_dwarf_slave_levy_2;Medium Slave Levy;;;;;;;;;;;;x
fp_chaos_dwarf_slave_levy_3;Large Slave Levy;;;;;;;;;;;;x
fp_chaos_dwarf_slave_levy_4;Huge Slave Levy;;;;;;;;;;;;x
fp_chaos_dwarf_slave_levy_desc;The Chaos Dwarfs often use masses of Human, Dwarf, Elf and Greenskin slaves as part of their armies as well, driven forward to battle by whipping overseers, simply to expend the foe's ammunition and clog up his battle line with bodies, with death their only real objective. Their dreaded masters keep these poor wretches intentionally ineffective and poorly equipped, so that they don't eventually turn against them.;;;;;;;;;;;;x
chaossubjugationnot;Worshippers of Chaos Undivided, Khorne, Nurgle, Tzeentch and Slaanesh can use this only against these same religions. Worshippers of Hashut may only subjugate worshippers of Hashut.;;;;;;;;;;;;x
province_slave_raid_chaos_dwarf;Slaves taken by Chaos Dwarfs;;;;;;;;;;;;x
province_slave_raid_chaos_dwarf_desc;A host of Chaos Dwarfs has laid waste to this province and taken most of its population as slaves.;;;;;;;;;;;;x
province_devastated_chaos_dwarf;Devastated by Chaos Dwarfs;;;;;;;;;;;;x
province_devastated_chaos_dwarf_desc;A host of Chaos Dwarfs has laid waste to this province.;;;;;;;;;;;;x
courtierstakenasslaves;Some courtiers residing in [From.GetName] will be taken as slaves;;;;;;;;;;;;x
EVTOTPCchaosdwarf_slave_raid;Take them as slaves, and burn this land!;;;;;;;;;;;;x
EVTDESCBchaosdwarf_slave_raid;The province of [From.GetName] has been raided and burned to the ground by our great hosts. Most of your overseers are on their way to [Root.Capital.GetName], herding the slaves you previously captured in another assault, but your personal entourage can still herd a small quantity of them...;;;;;;;;;;;;x
sell_stuff_chaos_dwarfs;Sell armaments to [Root.GetTitledFirstName];;;;;;;;;;;;x
sell_stuff_chaos_dwarfs_desc;The Chaos Dwarfs are known to trade the armaments they produce on their factories with the Chaos worshippers of the Northern Wastes and the Greenskins, in exchange for gold or slaves.\n [Root.GetTitledFirstName] will get the choice to buy either weapons and armours for your warriors, or a contingent of Doomcannons from us.;;;;;;;;;;;;x
courtierssacrificed;Some courtiers residing in [From.GetName] will be sacrificed to Hashut.;;;;;;;;;;;;x
must_sacrifice_hashut;Hasn't made Sacrifices;;;;;;;;;;;;x
must_sacrifice_hashut_desc;This character has committed sacrilege against the Father of Darkness by forgoing to feed any sacrifices to the furnaces of Hashut for too long. An offering must be made to the Bullfather soon, or this character will face the disdain of its peers.;;;;;;;;;;;;x
hashut_curse;Hashut's Scorn;;;;;;;;;;;;x
hashut_curse_desc;This character has earned the ire of Hashut by providing an unworthy sacrifice.;;;;;;;;;;;;x
EVTDESC_chaos_dwarf_must_sacrifice;For too long have the furnaces at [Root.Capital.GetName] remained silent and devoid of any kind of offering. You have gone 4 years without a proper sacrifice to Hashut. The Father of Darkness does not look kindly upon those who fail to pay Him tribute...;;;;;;;;;;;;x
EVTOPTC_chaos_dwarf_must_sacrifice;I'm sure the Bullfather doesn't mind...;;;;;;;;;;;;x
grand_sacrifice_hashut;Celebrate a Grand Sacrifice;;;;;;;;;;;;x
grand_sacrifice_hashut_desc;Raise the icon. Load the furnaces. The Father of Darkness will have His spoils today, that we may be blessed tomorrow...;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice;The acolytes of Hashut have prepared the furnaces at the top of [Root.Capital.GetName]'s ziggurat for your grand sacrifice ceremony by chanting the sacred dirges. Now is the time, to offer the souls of slaves and wretches to the Bullfather, so that our Lord Hashut may feast on them.\n\nThe temple's Bull Centaurs look to you with anticipation, ready to retrieve the next sacrifice at your command...;;;;;;;;;;;;x
EVTOPTA_hashut_great_sacrifice;Herd in slaves from the factories!;;;;;;;;;;;;x
EVTOPTB_hashut_great_sacrifice;Bring the wretches that form our slave levies!;;;;;;;;;;;;x
EVTOPTC_hashut_great_sacrifice;Our prisoners shall have the honour to become sacrifice!;;;;;;;;;;;;x
EVTOPTD_hashut_great_sacrifice;I've changed my mind! Hashut doesn't deserve any gifts!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_prisoner;Your watch gleefully as the Bull Centaurs drag [From.GetTitledFirstName] up the stairs of the ziggurat, towards the great, brazen statue of Hashut, a pool of molten metal beneath it acts as it's furnace. As the Bull Centaur places [From.GetHerHim] close to the furnace, you hear the mumblings of a prayer to [From.Religion.GetHighGodName].\n\n[From.GetFirstName] tries to keep a stoic composure... but it soon fades into agony as [From.GetSheHe] is submerged into the molten metal...;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_character_blessing;As the last of the sacririce's lamentations echo through the chamber... you feel that your body is now strong as a Bull Centaur's and your mind is quick as a Daemon's... certainly, you have been blessed by the Bullfather!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_province_blessing;As the last of the sacririce's lamentations echo through the chamber... you don't notice any changes, at first, but when you step out of the Zigurrat's ceremonal changer you notice that your whole land has been covered in a thick, red smoke which seems to be unnaturally empowering your forges and slaves, certainly [Root.Capital.GetName] has been blessed by the Bullfather!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_bull_centaurs_join;As the last of the sacririce's lamentations echo through the chamber... you don't see any changes, at first, but when you step out of the Zigurrat's ceremonal changer you notice that a small regiment of Bull Centaurs is waiting at it's feet, willing to serve you! Clearly, this is Father Hashut's providence gracing us!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_hashut_angry;As the last of the sacririce's lamentations echo through the chamber... you notice a cloud of red smoke forming in front of you, in a wink, it quickly files towards you and forces itself down your throat, making you pass out... when you awake, you're informed by the temple's Acolytes that you must have somehow earned Hashut's wrath, and indeed, you feel much weaker...;;;;;;;;;;;;x
EVTOPT_hashut_great_sacrifice_hashut_angry;Curses!;;;;;;;;;;;;x
EVTDESC_hashut_great_sacrifice_slaves;Your watch gleefully as the Bull Centaurs herd in masses of slaves up the stairs of the ziggurat, towards the great, brazen statue of Hashut, a pool of molten metal beneath it acts as it's furnace. As the Bull Centaur places them close to the furnace, you hear multiple mumbles and whimpers coming from the wretches.\n\nThey're pushed one by one into the pool of molten metal, their anguished laments forming a wonderful choir...;;;;;;;;;;;;x
EVTOPT_hashut_great_sacrifice_slaves;Mighty Hashut! Accept the slave blood and slave flesh we offer thee!;;;;;;;;;;;;x
nochaosdwarfsacrifice;Note that Chaos Dwarfs or Nehekharan Tomb Kings aren't a valid prisoner sacrifice!;;;;;;;;;;;;x
EVTDESC_CD_factory_decays;The slave population in [Root.Capital.GetName]'s factories has recently declined due to chocking smoke, factory accidents, famine and general mismanagement;;;;;;;;;;;;x
EVTOPT_CD_factory_decays;Hashut's cock! Well, we'll have to get more slaves...;;;;;;;;;;;;x
EVTDESC_CD_slave_levy_decays;The population in [Root.Capital.GetName]'s slave barracks has recently declined due to chocking smoke, incompetent hobgoblin overseers, famine and general mismanagement;;;;;;;;;;;;x
EVTOPT_CD_slave_levy_decays;Hashut's cock! Well, we'll have to get more slaves...;;;;;;;;;;;;x
EVTDESCDR_chaos_dwarf.41;The Bullfather is pleased with your offering. As your sacrifice dissolves into the molten metal pit, you hear a booming voice coming from the brazen idol's head...offering you gifts;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf.41;Grant me some of your fiery K'daai servants, to sear my enemies!;;;;;;;;;;;;;;
EVTOPTBDR_chaos_dwarf.41;Mighty Hashut, bless me with your strength!;;;;;;;;;;;;;;
EVTOPTCDR_chaos_dwarf.41;Great Hashut, touch my lands with your fire!;;;;;;;;;;;;;;
EVTOPTDDR_chaos_dwarf.41;Bullfather, grant me greater dominion over the Winds!;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf.42;The Bullfather must be pleased with you, for after your sacrifice dissolves into the molten pit, a daemonic creature of fire and steel surges from it, pledging itself to your service;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf.42;Bend to my will, daemon!;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf43;As your sacrifice sinks into the molten metal, you hear a bellowing in the outside. Hashut has sent you a Great Taurus, one of his most favoured creatures!;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf43;I will soar on wings of fire!;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf44;The Bullfather is pleased. You watch as the molten metal takes into different shapes and forms... showing images of yourself surrounded by power and riches!;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf44;It will all be mine!;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf45;As the sacrifice sinks into the molten pit you hear the booming voice of Hashut in your head, praising you... His greatest son!;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf45;All will bow before me!;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf46;After the sacrifice sinks into the molten metal pit, you receive visions of yourself... a crown of fire is on your brows, burning... burning, until naught but ash remains...;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf46;Why? What is the meaning of this?!;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf47;As the sacrifice sinks into the molten pit you get closer to it, in order to receive your gift... when suddenly a gush of molten metal sprays you in the face;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf47;AAAAGH!!;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf48;At last the sacrifice dissolves into the molten pit of metal... and the ritual room is filled with a most dire silence. It seems that the Bullfather has ignored your offering!;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf48;Hashut's balls!;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf49;Praise Mighty Hashut! After all the sacrifices and absolute servitude, the Bullfather has finally granted you His greatest of gifts: dominion over the Winds of Magic! Soon the whole world will be under your yoke, for now, you're one of the great, magnificent masters of the Dawi Zharr, a Sorcerer-Prophet!;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf49;ALL FOR HASHUT!;;;;;;;;;;;;;;
daemon_kdaai;K'daai;;;;;;;;;;;;;
hashut_kdaai;Hashuti K'daai;;;;;;;;;;;;;
hashut_kdaai_desc;The K’daai Zharr - Scions of Fire - are Hashut's servants. Forged from the raging blood and metal of the Bullfather's sacrifice pits, the K'daai are half-daemon and half-raging fire, an elemental force of destruction few mortals can hope to survive.;;;;;;;;;;;;
hashut_demon;Daemon of Hashut;;;;;;;;;;;;;
hashut_demon_desc;Though Hashut has fewer daemons aligned to him than the greater Chaos gods, they're still powerful entities, made to enslave and destroy all those who oppose him.;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf_kdaai_summoned;The K'daai slowly takes form before you, a creature of magma and iron, half-daemon and half-raging fire. The circle holds and the daemon is yours to command.;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf_kdaai_summoned;I am your Master now.;;;;;;;;;;;;;;
EVTDESCDR_chaos_dwarf_kdaai_summoned_else;Your ritual for [From.GetFirstName] was a success. You've managed to bind a searing K'daai to [From.GetHerHim].;;;;;;;;;;;;;;
EVTOPTADR_chaos_dwarf_kdaai_summoned_else;Excellent.;;;;;;;;;;;;;;
RET_bull_centaurs;Bull Centaurs;;;;;;;;;;;;;;
RET_infernalguard;Infernal Guard;;;;;;;;;;;;;;
RET_fireglaives;Infernal Guard with Fireglaives;;;;;;;;;;;;;;
RET_earthshaker;Earthshaker Cannons;;;;;;;;;;;;;;
###Dwarfs;;;;;;;;;;x
dwarven_reconquest;Dwarf Reconquest;;;;;;;;;;;;x
dwarven_reconquest_desc;Dwarf rulers can declare reconquest wars to reclaim counties that are not held by Dwarfs or Norse Dwarfs, and are either inside de-jure Karaz Ankor and Drak Ankor or mountains held by Greenskins or Skaven.;;;;;;;;;;;;x
CB_NAME_DWARF_COUNTY_RECONQUEST;Reconquest of [Title.GetBaseName];;;;;;;;;;x
WAR_NAME_DWARF_COUNTY_RECONQUEST;$ORDER$$FIRST_ADJ$ Reconquest of [Title.GetBaseName];;;;;;;;;;x
###Misc stuff;;;;;;;;;;x
notalreadycastingspells;Not already casting spells;;;;;;;;;;;;x
cast_battle_magic;Cast magic on the battlefield;;;;;;;;;;;;x
cast_battle_magic_desc;You may choose and cast a damaging spell from any of your Lores you have learned.;;;;;;;;;;;;x
EVTOPTcant_cast_more_spells;I can't cast any more spells of this lore until 30 days have passed.;;;;;;;;;;;;x
tribalize_provinces;Settle the Tribes;;;;;;;;;;;;x
tribalize_provinces_desc;I can choose to settle the people of my tribe into these foreign lands.;;;;;;;;;;;;x
serveundivided;Serve the Dark Gods;;;;;;;;;;;;;x
serveundivided_desc;Oh infinite masters, let me serve you until the end of time!;;;;;;;;;;;;;x
tribalize_tooltip_1;There are non-tribal provinces with empty holdings.;;;;;;;;;;;;;x;
tribalize_tooltip_2;Members from your tribe will occupy feudal provinces.;;;;;;;;;;;;;x;
employ_soldier;Recruit a Soldier;;;;;;;;;;;;;x;
employ_soldier_desc;Persuade a young warrior to fight for your cause.;;;;;;;;;;;;;x;
obj_win_war_title;Win a War;;;;;;;;;;;;;x
obj_win_war_desc;[This.GetTitledFirstName] would like to win a war.;;;;;;;;;;;;;x
DR_obj_win_war;§Y[This.GetTitledFirstName]§! wins a war.;;;;;;;;;;;;;x
tb_khypris;Khypris;;;;;;;;;x
tb_khypris_desc;Khypris (formerly the Capital of the vast Khyprian Empire) is one of the original Kingdoms of the Borderlands, once reaching to the tip of the Black Mountains and comprising of the three provinces of the Northlands, the Heartland and the Westland’s. While the age of the khyprote empire is long gone, the city still remains a wondrous site on the region, and heavily controls trade in the region.;;;;;;;;;x
tb_argalis;Argalis;;;;;;;;;x
tb_argalis_desc;The City-State of Argalis has had a long and chequered history, first built by the High Elves and named Tor Ancor around -3419. It then fell during the war of vengeance in -1974 when a Dwarf army marched on it following the death of Prince Snorri Halfhand (in a duel with Caledor the 2nd). Only a small colony, the Elves abandoned Tor Ancor to its fate and it was razed to the ground soon after by the vengeful Dwarves. The city lay in ruins until human tribesmen willingly built on the ruins of the former Elf colony in -1125 – seeking to make their mark as the dominant tribe in the region. Unfortunately this tribe attracted the attention of a Vampire – whose bloodline would later be traced to the Von Carstein’s.;;;;;;;;;x
tb_akendorf;Akendorf;;;;;;;;;x
tb_akendorf_desc;Akendorf has an electoral-monarchy system in which leaders are voted into power, Akendorf's nobles run an electoral monarchy system. They have economy centred on timber, woodcarvings, they hunt wild boars in the forests which is an eagerly sought after commodity for the furs and meat.;;;;;;;;;x
tb_arnalos;Arnalos;;;;;;;;;x
tb_arnalos_desc;Arnalos straddles along the river Limnalia, having been founded as a High Elven colony many centuries ago, but abandon and then resettled by Humans, only to have the Vampire counts take control of the region for some time. The city has recovered to an extent, and exerts control over some of the many trade routes to and from the Vaults.;;;;;;;;;x
tb_aldium;Aldium;;;;;;;;;x
tb_aldium_desc;Aldium is a popular destination for Dogs-of-War and would-be mercenaries, but recent evidence suggests that it used to be an old Dwarf hold, why it was forgotten is unknown.;;;;;;;;;x
tb_domatburg;Domatburg;;;;;;;;;x
tb_domatburg_desc;The closest human settlement to Karak Thorinkin and the only major one actually found within the mountain ranges themselves. The Thorinkin maintain a fortress (Khazad Thufill) near to Domatburg helping guard passes through the mountains and the trade road that links the town and the hold together. Relations between the two peoples are very strong with the Thorinkin actually constructing Domatburg’s defences and providing support for the humans against Grobbi that infest the area. The relationship was strong enough that an area between Domatburg and Khazad Thufill was chosen by King Druegar Stromnisson as the site for the Holds new Brewery.;;;;;;;;;x
tb_fatandira;Fatandira;;;;;;;;;x
tb_fatandira_desc;Fatandira is a member of the Northern Confederacy City-States – Fatanbad is their sister City State. Due to it's close proximity to Greenskins and the Stygian woods, the population and thus power of the city has declined recently.;;;;;;;;;x
tb_myrmidens;Myrmidens;;;;;;;;;x
tb_myrmidens_desc;Myrmidens was founded by settlers from Luccinni in Tilea and named in honour of the goddess Myrmidia, it is one of the largest realms of the Borderlands and a traditional naval enemy of Achaes, and keeps the Sartosian pirates and Greenskin raiders away from Tilea.;;;;;;;;;x
tb_slayer_keep;Slayer Keep;;;;;;;;;x,,,,
tb_slayer_keep_desc; Karak Kadrin, otherwise known as "Slayer Keep", is a mighty Dwarf hold that has guarded the one of the few major passes through World's Edge Mountains, the peak pass. For countless centuries this hold has guarded the lands of Kislev and the Empire to west against greenskin threats and worse. The hold is home to the Shrine of Grimnir and is a sacred place for all would-be Slayers. The hold also has a long history of Slayer Kings who have passed down their slayer oath through generations.;;;;;;;;;x,
tb_everpeak;Everpeak;;;;;;;;;x,,,,
tb_everpeak_desc; Everpeak, Karaz-a-Karak in the language of the Dwarfs, is the ancient capital of the Dwarf empire, the "Pinnacle of Mountains", the "Most Enduring". It is the oldest and most glorious holds of the mountain folk and inside its halls is the greatest concentration of wealth in the world. Visitors have been awestruck at the magnificent beauty of the place. The most important hold politically and religiously in Dwarf culture, Karaz-a-Karak boasts of the mightiest army, greatest runesmiths and largest population out of all the Dwarf realms. It is from here that the High Kings rule and where the sacred "Great Book of Grudges" and the "Book of Remembering" are kept. It has endured countless ages against all manner of foes but it has never fallen and will endure until the end of time.;;;;;;;;;x
tb_zhufbar;Zhufbar;;;;;;;;;x,,,,
tb_zhufbar_desc; Zhufbar, known as the "Torrent-Gate" in Khazalid, is a dwarf hold built nestled in a deep chasm under the lake called Black Water. A huge waterfall that falls high above the city provides the necessary power for the numerous Dwarf machines that have been constructed here. The city is the principle shrine for the Engineers Guild and is a center of every kind of industry. It was here that the famed Gromril metal, which was mined from nearby Karak Varn, was smelted and forged into many famous Dwarfen artefacts.;;;;;;;;;x,,
tb_barak_varr;Barak Varr;;;;;;;;;x,,,,
tb_barak_varr_desc; Barak Varr is a unique Dwarf hold in that it is the only Dwarf seaport in the world and houses the whole Dwarf fleet. Located at the easternmost point of the Black Gulf, the hold is built in a vast water filled cavern, carved into a cliffside which provides a natural defence for the harbour. The mighty Ironclad ships of the Dwarfs as well as numerous merchant vessels from all over the world can be found here as well, sailing in and out of the vast cavern. This hold is among the most friendly to non-Dwarfs and in turn has great revenue from trade.;;;;;;;;;x,,
###Imperial Religions;;;;;;;;;;x
THEOGONACY;The Theogonacy;;;;;;;;;;;;;x
NEXT_GRAND_THEOGONIST;Successor;;;;;;;;;;;;;x
title_lector;Lector;;;;;;;;;;;;;x
best_candidate_title_lector;My best candidate;;;;;;;;;;;;;x
best_candidate_title_lector_tooltip;Of all the Sigmarite priests in my realm, this one is the likeliest to enter the Theogonacy;;;;;;;;;;;;;x
expected_next_title_lector;Expected next Lector;;;;;;;;;;;;;x
expected_next_title_lector_tooltip;This priest is to become a Lector of the Theogonacy, once a position becomes available;;;;;;;;;;;;;x
SHOW_COLLEGE_OF_CARDINALS;Religious Head Electors;;;;;;;;;;;;;x
POPE_VOTE_SCORE;§YReligious Head Suitability: $SCORE$§!;;;;;;;;;;;;;x
CANDIDATE_SCORE;§YCandidate Appointment Score§!;;;;;;;;;;;;;x
EVTTITLE_DR_imperial_religion_unification;The [Root.Religion.GetName] Faith Triumphant;;;;;;;;;;;;;x
EVTDESCA_DR_imperial_religion_unification;In 1359 IC, Countess Ottilia of Talabecland refused to recognize the elected Emperor, the count of Stirland, on the grounds that the election had been a sham, rigged by the Cult of Sigmar. She crowned herself Empress with the support of the cult of Ulric, declaring Sigmar a false god. This action completely split apart the already fractured Imperial faiths, with each of the large cults (Sigmar, Ulric and Taal) supporting a different Imperial claimant. [Root.GetTitledFirstName] has finally imposed the supremacy of the [Root.Religion.GetName]s as the Imperial state cult, and declared all other imperial faiths as heresies.;;;;;;;;;;;;;x
